Unnamed: 0,Date,adjclose,ticker
96513,2005-07-25,10.60219383239746,MIELY
51192,2019-12-27,19.795486450195312,IFX.DE
101441,1997-06-12,2.318361282348633,NOK
87947,1996-10-24,5.379770755767822,MSFT
40586,2000-02-25,61.91716003417969,IBM
125665,1991-04-09,1.919230818748474,RTX
86026,1989-03-22,0.214381605386734,MSFT
39358,1995-04-17,12.096952438354492,IBM
111810,1998-05-26,28.761201858520508,NOC
49206,2012-02-21,6.581398010253906,IFX.DE
87230,1993-12-23,1.592273235321045,MSFT
126144,1993-03-01,1.9332640171051023,RTX
22532,2014-08-18,22.2285270690918,T
66290,2013-02-08,261.95001220703125,AMZN
52437,1982-12-07,0.2470412850379943,INTC
97708,2010-04-23,17.389999389648438,MIELY
94096,2021-04-01,240.3918914794922,MSFT
40058,1998-01-22,28.121557235717773,IBM
46933,2003-04-14,5.09784746170044,IFX.DE
122027,1976-11-15,0.3909037709236145,RTX
29017,2006-04-05,203.2332305908203,GOOG
98519,2013-07-15,22.15999984741211,MIELY
80720,2004-02-23,28.643754959106445,LMT
106660,2018-03-09,5.5402679443359375,NOK
31704,2016-12-06,759.1099853515625,GOOG
50918,2018-11-21,16.989526748657227,IFX.DE
89604,2003-05-29,15.421892166137695,MSFT
80560,2003-07-03,28.845155715942383,LMT
49782,2014-06-05,8.238054275512695,IFX.DE
93964,2020-09-22,204.73532104492188,MSFT
35902,1981-08-14,4.789364337921143,IBM
86105,1989-07-14,0.2307878136634826,MSFT
90480,2006-11-16,21.50015449523925,MSFT
101413,1997-05-02,2.1196439266204834,NOK
101863,1999-02-16,8.92015266418457,NOK
126438,1994-04-28,2.805372476577759,RTX
96518,2005-08-01,10.60219383239746,MIELY
114313,2008-05-07,48.54002380371094,NOC
43764,2012-10-11,137.45726013183594,IBM
1474,2011-10-05,6.0,QUBT
5725,2006-10-06,0.4199999868869781,ONE.V
30208,2010-12-28,298.3417358398437,GOOG
67822,2019-03-13,1690.81005859375,AMZN
24653,2006-06-21,8.4399995803833,BIDU
43219,2010-08-16,82.54159545898438,IBM
5661,2006-07-06,0.4199999868869781,ONE.V
81273,2006-05-03,47.37874221801758,LMT
88174,1997-09-18,10.415002822875977,MSFT
65925,2011-08-25,192.02999877929688,AMZN
52652,1983-10-12,0.5189415812492371,INTC
105457,2013-05-30,2.7514519691467285,NOK
99998,2019-05-30,25.309999465942383,MIELY
93463,2018-09-25,109.9690170288086,MSFT
37933,1989-08-25,12.915529251098633,IBM
125150,1989-03-27,1.6339259147644043,RTX
82778,2012-04-24,67.07774353027344,LMT
80768,2004-04-30,28.76642417907715,LMT
9851,2002-08-05,11.304991722106934,ACN
42275,2006-11-13,55.70187377929688,IBM
92639,2015-06-18,41.63481140136719,MSFT
9820,2002-06-20,14.774911880493164,ACN
46408,2001-04-09,30.70071029663086,IFX.DE
93983,2020-10-19,211.4473419189453,MSFT
12950,2014-11-24,75.13684844970703,ACN
135617,2018-08-07,15.30833339691162,TOSYY
20033,2004-09-14,10.125853538513184,T
96195,2004-04-20,11.849509239196776,MIELY
106266,2016-08-15,5.303789138793945,NOK
115226,2011-12-19,45.046634674072266,NOC
44936,2017-06-12,118.61613464355467,IBM
88670,1999-09-08,29.05962371826172,MSFT
125790,1991-10-04,1.773775577545166,RTX
97554,2009-09-11,15.100000381469728,MIELY
61363,2018-05-02,47.30922317504883,INTC
27102,2016-03-15,180.22000122070312,BIDU
62053,2021-01-28,54.23969268798828,INTC
111630,1997-09-05,31.63019752502441,NOC
106032,2015-09-10,5.670958995819092,NOK
64131,2004-07-14,49.5,AMZN
30105,2010-08-02,244.28933715820312,GOOG
117273,2020-02-10,349.61065673828125,NOC
17919,1996-04-19,7.288002967834473,T
10953,2006-12-18,26.17380142211914,ACN
20586,2006-11-21,13.946493148803713,T
92582,2015-03-27,36.27491760253906,MSFT
126325,1993-11-15,2.809132099151612,RTX
9076,2020-02-13,0.1299999952316284,ONE.V
120060,2021-01-12,0.1400000005960464,QNC.V
92728,2015-10-23,47.42611312866211,MSFT
77316,1990-08-22,3.739936351776123,LMT
55568,1995-04-26,3.7535247802734375,INTC
71111,2010-12-27,1155.6566162109375,4185.T
84418,2018-10-29,260.73779296875,LMT
60403,2014-07-10,25.32809829711914,INTC
13454,2016-11-23,110.4774169921875,ACN
53882,1988-08-24,0.5546771883964539,INTC
10883,2006-09-08,21.41603660583496,ACN
9759,2002-03-25,20.013092041015625,ACN
19811,2003-10-24,8.408285140991211,T
130686,2011-03-10,39.13973236083984,RTX
120144,2021-05-12,0.1700000017881393,QNC.V
42425,2007-06-21,64.93860626220703,IBM
75546,1983-08-22,4.168039321899414,LMT
112350,2000-07-14,20.278270721435547,NOC
77473,1991-04-08,5.833047389984131,LMT
113420,2004-10-19,30.75590705871582,NOC
